IZ_MMS	NZ_MMS	OCLC	BIB_LEVEL	DOC	TAG	IND	FIELD
990242714200306576	9910622082206561	22347864	m	 	590	  	$a Asian Religions Collection. $5 FTaSU $9 LOCAL
990242714830306576	9910622046606561	22512437	m	 	590	  	$a Asian Religions Collection. $5 FTaSU $9 LOCAL
990242716850306576	9910622054306561	30671433	m	 	590	  	$a Asian Religions Collection. $5 FTaSU $9 LOCAL
990242718150306576	9910622012206561	9708712	m	 	590	  	$a Asian Religions Collection. $5 FTaSU $9 LOCAL
990242718150306576	9910622012206561	9708712	m	 	590	  	$a Library's copy of v. 4 lacks title page. $5 FTaSU $9 LOCAL
990242721570306576	9910622009906561	7639145	m	 	590	  	$a Asian Religions Collection. $5 FTaSU $9 LOCAL
990242729820306576	9910622014006561	9930016	m	 	590	  	$a Asian Religions Collection. $5 FTaSU $9 LOCAL
990242730250306576	9910621997806561	16633681	m	 	590	  	$a Asian Religions Collection. $5 FTaSU $9 LOCAL
990242732260306576	9910622003506561	9819672	m	 	590	  	$a Asian Religions Collection. $5 FTaSU $9 LOCAL
990242733050306576	9910622011006561	11379265	m	 	590	  	$a Asian Religions Collection. $5 FTaSU $9 LOCAL
990242733400306576	9910622034706561	10884590	m	 	590	  	$a Asian Religions Collection. $5 FTaSU $9 LOCAL
990242733710306576	9910622079406561	12114485	m	 	590	  	$a Asian Religions Collection. $5 FTaSU $9 LOCAL
990242734070306576	9910622035906561	21333520	m	 	590	  	$a Asian Religions Collection. $5 FTaSU $9 LOCAL
990242736850306576	9910622050306561	8598816	m	 	590	  	$a Asian Religions Collection. $5 FTaSU $9 LOCAL
990242740490306576	9910622064406561	6485455	m	 	590	  	$a Asian Religions Collection. $5 FTaSU $9 LOCAL
990242740870306576	9910622028906561	7247119	m	 	590	  	$a Asian Religions Collection. $5 FTaSU $9 LOCAL
990242741200306576	9910622037206561	21862308	m	 	590	  	$a Asian Religions Collection. $5 FTaSU $9 LOCAL
990242742520306576	9910622066406561	7495613	m	 	590	  	$a Asian Religions Collection. $5 FTaSU $9 LOCAL
990242744810306576	9910622070706561	7449281	m	 	590	  	$a Asian Religions Collection. $5 FTaSU $9 LOCAL
990242745470306576	9910621993006561	12174699	m	 	590	  	$a Asian Religions Collection. $5 FTaSU $9 LOCAL
990242749960306576	9910622009206561	9822374	m	 	590	  	$a Asian Religions Collection. $5 FTaSU $9 LOCAL
990242755500306576	9910622077706561	21518518	m	 	590	  	$a Asian Religions Collection. $5 FTaSU $9 LOCAL
990242759300306576	9910622071206561	21523819	m	 	590	  	$a Asian Religions Collection. $5 FTaSU $9 LOCAL
990242759960306576	9910622077606561	9819556	m	 	590	  	$a Asian Religions Collection. $5 FTaSU $9 LOCAL
990242765250306576	9910622039606561	ocn556149928	m	e	590	  	$a Library's copies of v. 12, fasc. 1-3, 5, 7-9 and supplement are original publications by G. Reimer and are cataloged under call number CN360.I582 I5 1895. V. 12, fasc. 4 cataloged under call number CN360.I582 I5 2010. $5 FTaSU $9 LOCAL
990242766560306576	9910621995006561	11333608	m	 	590	  	$a Asian Religions Collection. $5 FTaSU $9 LOCAL
990242767870306576	9910622062106561	7142348	m	 	590	  	$a Asian Religions Collection. $5 FTaSU $9 LOCAL
990242768190306576	9910622003406561	1006504	m	 	590	  	$a Allen Forte Collection. $5 FTaSU $9 LOCAL
990242768880306576	9910622011406561	1444933	m	 	590	  	$a Allen Forte Collection. $5 FTaSU $9 LOCAL
990242792470306576	9910750909406561	05670211	m	 	490	0 	$a Map $v No. 179 $5 FTaSU
990242792470306576	9910750909406561	05670211	m	 	500	  	$a English and Persian. $5 FTaSU
990242792470306576	9910750909406561	05670211	m	 	500	  	$a Includes insets. $5 FTaSU
990242795890306576	9910622051606561	21594270	m	 	590	  	$a Asian Religions Collection. $5 FTaSU $9 LOCAL
990242799020306576	9910622077206561	7169895	m	 	590	  	$a Asian Religions Collection. $5 FTaSU $9 LOCAL
990242800190306576	9910622042006561	7945478	m	 	590	  	$a Asian Religions Collection. $5 FTaSU $9 LOCAL
990242801560306576	9910622066806561	7577707	m	 	590	  	$a Asian Religions Collection. $5 FTaSU $9 LOCAL
990242802220306576	9910622033506561	9355826	m	 	590	  	$a Asian Religions Collection. $5 FTaSU $9 LOCAL
990242802900306576	9910621997406561	10889368	m	 	590	  	$a Asian Religions Collection. $5 FTaSU $9 LOCAL
990242804810306576	9910622039106561	6354004	m	 	590	  	$a Asian Religions Collection. $5 FTaSU $9 LOCAL
990242805890306576	9910622038506561	21907881	m	 	590	  	$a Asian Religions Collection. $5 FTaSU $9 LOCAL
990242807890306576	9910622020406561	6486251	m	 	590	  	$a Asian Religions Collection. $5 FTaSU $9 LOCAL
990242808810306576	9910622082806561	4864741	m	 	590	  	$a Asian Religions Collection. $5 FTaSU $9 LOCAL
990242809640306576	9910622041006561	7701974	m	 	590	  	$a Asian Religions Collection. $5 FTaSU $9 LOCAL
990242816570306576	9910622007906561	7505882	m	 	590	  	$a Asian Religions Collection. $5 FTaSU $9 LOCAL
990242817240306576	9910622040606561	7320323	m	 	590	  	$a Asian Religions Collection. $5 FTaSU $9 LOCAL
990242817570306576	9910622080906561	10750818	m	 	590	  	$a Asian Religions Collection. $5 FTaSU $9 LOCAL
990242818570306576	9910712826406561	22492575	m	 	590	  	$a Asian Religions Collection. $5 FTaSU $9 LOCAL
990242818900306576	9910712817006561	10714462	m	 	590	  	$a Asian Religions Collection. $5 FTaSU $9 LOCAL
990242819170306576	9910712797006561	21753195	m	 	590	  	$a Asian Religions Collection. $5 FTaSU $9 LOCAL
990242820470306576	9910712832506561	7505701	m	 	590	  	$a Asian Religions Collection. $5 FTaSU $9 LOCAL
990242822350306576	9910712816106561	6420506	m	 	590	  	$a Asian Religions Collection. $5 FTaSU $9 LOCAL
990242822670306576	9910712779906561	6981426	m	 	590	  	$a Asian Religions Collection. $5 FTaSU $9 LOCAL
990242826990306576	9910712793506561	7168027	m	 	590	  	$a Asian Religions Collection. $5 FTaSU $9 LOCAL
990242837050306576	9910799722806561	20445791	m	 	490	0 	$a Folio ; $v 2019 $5 FTaSU
990242837050306576	9910799722806561	20445791	m	 	500	  	$a Reprint. Originally published: Paris : Le Sagittaire, 1977. $5 FTaSU
990242837050306576	9910799722806561	20445791	m	 	500	  	$a Cover art by Antoine Angremy. $5 FTaSU
990242837400306576	9910799769506561	20492892	m	 	490	0 	$a Corpus vasorum antiquorum. Schweiz ; $v Faszikel 4, etc. $5 FTaSU
990242837400306576	9910799769506561	20492892	m	 	500	  	$a At head of title: Union académique internationale. $5 FTaSU
990242837400306576	9910799769506561	20492892	m	 	500	  	$a Issued in portfolio. $5 FTaSU
990242837400306576	9910799769506561	20492892	m	 	500	  	$a Vol. 1 by Jean-Paul Descoeudres; v. 2-4 Basel-- Antikenmuseum und Sammlung Ludwig / von Vera Slehoferova. $5 FTaSU
990242854640306576	9910712785906561	10010790	m	 	590	  	$a Asian Religions Collection. $5 FTaSU $9 LOCAL
990242855850306576	9910712817206561	17984462	m	 	590	  	$a Asian Religions Collection. $5 FTaSU $9 LOCAL
990297831930306576	9910637041606561	6600007	m	 	590	  	$a Bookplate: Ex libris Marcel Dunan. $5 FTaSU $9 LOCAL
990297870250306576	9910643456006561	16872408	m	z	590	  	$a Florida State University faculty publication. $5 FTaSU $9 LOCAL
990297879700306576	9910643391906561	6610774	m	a	590	  	$a Stamp on cover: E.C. Schirmer Music Co., Boston, Mass. $5 FTaSU $9 LOCAL
990297886250306576	9910643454806561	15388181	m	u	590	  	$a Label mounted on slipcase: Ann Arbor, Mich. : Early Music Facsimiles, Michael Lynn. $5 FTaSU $9 LOCAL
990297886540306576	9910643445606561	6614206	m	z	590	  	$a Label mounted on front end paper: Early Music facsimiles, Michael Lynn, Ann Arbor, Mich. $5 FTaSU $9 LOCAL
990297886720306576	9910643404306561	29317094	m	z	590	  	$a Label mounted on front end-paper: Ann Arbor, Mich. : Early Music Facsimiles, Michael Lynn. $5 FTaSU $9 LOCAL
990297889250306576	9910643391406561	6615137	m	l	590	  	$a Label mounted on front end paper: Ann Arbor, Mich. : Early Music facsimiles, Michael Lynn. $5 FTaSU $9 LOCAL
990297890110306576	9910643389806561	6615220	m	a	590	  	$a Label mounted on front end-paper: Ann Arbor, Mich. : Early Music Facsimiles, Michael Lynn. $5 FTaSU $9 LOCAL
990297912770306576	9910643390606561	6622695	m	l	590	  	$a Label mounted on front end-paper: Ann Arbor, Mich. : Early Music Facsimiles, Michael Lynn. $5 FTaSU $9 LOCAL
990297913030306576	9910643408506561	6622746	m	u	590	  	$a Label mounted on inner covers of parts: Early Music Facsimiles, Michael Lynn, Ann Arbor, Michigan. $5 FTaSU $9 LOCAL
990297945910306576	9910643377206561	06629223	m	 	490	0 	$a Méthode quotidienne Assimil $5 FTaSU
990297945910306576	9910643377206561	06629223	m	 	500	  	$a Spine title: Assimil Italien. $5 FTaSU
990297945910306576	9910643377206561	06629223	m	 	590	  	$a Library's copy lacking the phonodiscs. $5 FTaSU $9 LOCAL
990297946180306576	9910643449706561	6629247	m	z	590	  	$a Label on t.p.: Frankfurt ; New York : C. F. Peters. $5 FTaSU $9 LOCAL
990297951220306576	9910758573606561	22415311	s	 	590	  	$a Special issue of Boletín de la Real Academia de la Historia, called called Número extraordinario, also with title: Marcelino Menéndez y Pelayo, published May 1914, cataloged and, in this library, bound here with 1913/14-1920/21. $5 FTaSU $9 LOCAL
990297959930306576	9910764654106561	29316973	m	z	590	  	$a Label mounted on front end-papers of parts: Ann Arbor, Mich. : Early Music Facsimiles, Michael Lynn. $5 FTaSU $9 LOCAL
990297960030306576	9910764619006561	6633876	m	z	590	  	$a Label mounted on front end-paper: Ann Arbor, Mich. : Early Music Facsimiles, Michael Lynn. $5 FTaSU $9 LOCAL
990298017800306576	9910764598506561	6652179	m	u	590	  	$a Label mounted on front end paper : Early Music Facsimiles, M. Lynn, Ann Arbor, Michigan. $5 FTaSU $9 LOCAL
990298072880306576	9910764601906561	6669253	m	 	590	  	$a Video cassette lacking; available for consulation at the University of Rochester, Sibley Music Library. $5 FTaSU $9 LOCAL
990298076060306576	9910764585806561	6670779	m	d	590	  	$a Legend sheet inserted in pocket in back. $5 FTaSU $9 LOCAL
990298082770306576	9910718109706561	49597396	m	n	590	  	$a Florida State University faculty publication. $5 FTaSU $9 LOCAL
990298090370306576	9910913500906561	9023546	s	 	590	  	$a Vol. 4, no. 4 (Oct. 1964)-v. 6, no. 3 (1966) bound with preceding title: Quarterly check-list of psychology. $5 FTaSU $9 LOCAL
990298090480306576	9910913451906561	9023538	s	 	590	  	$a First bound volume includes vol. 6, no. 1 (1966)-v. 6, no. 3 (1966) of preceding title: ABS quarterly check-list of psychology. $5 FTaSU $9 LOCAL
990298090480306576	9910913451906561	9023538	s	 	590	  	$a Cop. 2: Reprint by Johnson Reprint Corporation, 1971 of Vol. 6, no. 4 (1966)-v. 8 (1968) of Quarterly check-list of psychology (American Bibliographic Service : 1966) bound with Vol. 1, no. 1 (Jan. 1961)-v. 4, no. 3 (July 1964) of Quarterly check-list of psychology (American Bibliographic Service : 1961) and Vol. 4, no. 4 (Oct. 1964)-v. 6, no. 3 (1966) of ABS quarterly check-list of psychology. $5 FTaSU $9 LOCAL
990298113170306576	9910913463506561	11904572	m	 	590	  	$a Two excerpts from unknown periodicals and a clipping from a newspaper concerning the sale of this collection tipped in this volume. $5 FTaSU $9 LOCAL
990298113170306576	9910913463506561	11904572	m	 	590	  	$a With: Catalogue de dessins originaux réunis en recueils; oeuvres importantes des Saint-Aubin composant la collection de M. Hippolyte Destailleur. Paris : D. Morgand, 1893. $5 FTaSU $9 LOCAL
990298194960306576	9910913484906561	49446411	s	 	590	  	$a Bound volume includes 1951/53 issue of succeeding title: Report for the years ... $5 FTaSU $9 LOCAL
990298209160306576	9910913498606561	6374746	s	 	590	  	$a Vol. 21, no. 1 (May/Aug. 1953) is bound together with its news title, Bulletin of bibliography. $5 FTaSU $9 LOCAL
990298281530306576	9910606266106561	6742274	m	l	590	  	$a Vocal part incomplete; nos. 5-6 lacking. ; $5 FTaSU $9 LOCAL
990298318000306576	9910606315606561	6757796	m	 	590	  	$a Vol.3 & 4, 1st ed. $5 FTaSU $9 LOCAL
990298347210306576	9910606297506561	6764416	m	 	590	  	$a Exlibris: Marcel Dunan. $5 FTaSU $9 LOCAL
990298356610306576	9910836187706561	18565685	m	 	590	  	$a Asian Religions Collection. $5 FTaSU $9 LOCAL
990298434720306576	9910916634006561	6794121	s	 	590	  	$a Previous call number: Film PR 1161. $5 FTaSU $9 LOCAL
990298436710306576	9910916669906561	6794862	m	 	590	  	$a Accompanies Intelligence and research reports (Doc Film 4071) $5 FTaSU $9 LOCAL
990298467550306576	9910916684106561	6807951	m	 	590	  	$a Consists of official census publications listed in A Guide to the microfilm edition of international population census publications, 1945-1967 (Micr Z 7164 D3 R47 1979) which were identified in the International population census bibliography / prepared by the Population Research Center of the University of Texas. $5 FTaSU $9 LOCAL
990298492130306576	9910836218006561	30668699	m	 	590	  	$a Asian Religions Collection. $5 FTaSU $9 LOCAL
990298513440306576	9910683711206561	6821846	s	 	590	  	$a Another copy on microfilm (Film PR 18, reels 679-680). $5 FTaSU $9 LOCAL
990298525710306576	9910683661606561	6827880	m	 	590	  	$a Consists of official census publications listed in A Guide to the microfilm edition of international population census publications, 1945-1967 (Micr Z 7164 D3 R47 1979) which were identified in the International population census bibliography / prepared by the Population Research Center of the University of Texas. $5 FTaSU $9 LOCAL
990298639800306576	9910665686406561	6875755	m	 	590	  	$a Bookplate: Ex libris Marcel Dunan. $5 FTaSU $9 LOCAL
990298677740306576	9910712086606561	19361134	m	a	590	  	$a Library copy lacks 2nd flute part. $5 FTaSU $9 LOCAL
990298730700306576	9910665704006561	6913517	s	 	590	  	$a m $5 FTaSU $9 LOCAL
990298755520306576	9910685753806561	20119086	m	 	590	  	$a Library's copy imperfect: Lacks title page. $5 FTaSU $9 LOCAL
990298773270306576	9910685758506561	05756676	m	 	490	0 	$a Highway economic studies ... University of Washington, 1958. $5 FTaSU
990298773270306576	9910685758506561	05756676	m	 	500	  	$a This booklet reports a portion of the findings of one study conducted at the University of Washington during the 1957-59 biennium at the request of the Joint Fact-Finding Committee on Highways, Streets and Bridges, Washington State Legislature. $5 FTaSU
990298773270306576	9910685758506561	05756676	m	 	500	  	$a Errata slip inserted. $5 FTaSU
990298782340306576	9910757895006561	33080481	m	n	490	0 	$a Treasury series $5 FTaSU
990298782340306576	9910757895006561	33080481	m	n	500	  	$a Program notes by Hugh Ottaway on container. $5 FTaSU
990298789110306576	9910836259306561	19723697	m	 	590	  	$a Asian Religions Collection. $5 FTaSU $9 LOCAL
990298789300306576	9910836189406561	30444991	m	 	590	  	$a Asian Religions Collection. $5 FTaSU $9 LOCAL
990298791200306576	9910836278706561	13892798	m	 	590	  	$a Asian Religions Collection. $5 FTaSU $9 LOCAL
990298826380306576	9910685800106561	37862958	m	 	590	  	$a Florida State University faculty publication. $5 FTaSU $9 LOCAL
990298839660306576	9910757919206561	79637911	m	a	590	  	$a Label mounted on cover: Sole agent, European American Music, distributors corp., Clifton, NJ. $5 FTaSU $9 LOCAL
990298840590306576	9910757886006561	6950945	s	 	590	  	$a Filmed with: no. 844 (Jan. 4, 1768)-no. 847 (Jan. 25, 1768) of New York Mercury. $5 FTaSU $9 LOCAL
990298874990306576	9910685782206561	10640583	s	 	590	  	$a Library's copies of vol. 2 (1962)-v. 3 (1963) are 1962 reprint: New York : Oceana Publications Inc. $5 FTaSU $9 LOCAL
990298913820306576	9910870039506561	49873595	m	 	540	  	$a Current Copyright Fee: GBP20.00 $c 0. $5 Uk
990298913820306576	9910870039506561	49873595	m	 	590	  	$a Errata sheet inserted. $5 FTaSU $9 LOCAL
990299021990306576	9910731085906561	7021639	s	 	590	  	$a Bound with Neue Politische Unterhaltungen am linken Rheinufer, 1789. $5 FTaSU $9 LOCAL
990299039810306576	9910731032106561	7028992	m	k	590	  	$a Label on cover: Belwin Mills, $20.00. $5 FTaSU $9 LOCAL
990299059260306576	9910731095106561	7037641	s	 	590	  	$a No. 80/1-80/5 bound with this title. $5 FTaSU $9 LOCAL
990299160620306576	9910836231206561	22890246	m	 	590	  	$a Asian Religions Collection. $5 FTaSU $9 LOCAL
990299206590306576	9910962277306561	7083198	m	c	590	  	$a Label on cover: Belwin Mills, $20.00. $5 FTaSU $9 LOCAL
990299223680306576	9910617074206561	2351807	m	 	590	  	$a Minority report (dated: March 1, 1864; signed: C.R. Buckalew. Jno S. Carlile): p. 25-34. $5 FTaSU $9 LOCAL
990299280170306576	9910962266006561	7111936	m	u	590	  	$a Stamped on caption: San Francisco, CA. : Guitar Studio. $5 FTaSU $9 LOCAL
990299287630306576	9910863426706561	7114986	m	 	590	  	$a Signed by author. $5 FTaSU $9 LOCAL
990299338040306576	9910863373606561	7139680	m	a	590	  	$a Shelved in Library Research. $5 FTaSU $9 LOCAL
990299339990306576	9910836192906561	6042657	m	 	590	  	$a Asian Religions Collection. $5 FTaSU $9 LOCAL
990299371620306576	9910863421706561	7157250	s	 	590	  	$a Previous call number: Film PR 56. $5 FTaSU $9 LOCAL
990299371620306576	9910863421706561	7157250	s	 	590	  	$a Title continued in print under call number 780.5 A673. $5 FTaSU $9 LOCAL
990299432110306576	9910836219306561	22733052	m	 	590	  	$a Asian Religions Collection. $5 FTaSU $9 LOCAL
990299514030306576	9910763546006561	30387804	s	 	590	  	$a Bound volume includes succeeding entry. $5 FTaSU $9 LOCAL
990299520800306576	9910763519606561	17247793	m	 	590	  	$a Indexed by: Doc Ref Z6621.T754 C65 1986. $5 FTaSU $9 LOCAL
990299550560306576	9910763558006561	30395253	s	 	590	  	$a Bound with preceeding entry. $5 FTaSU $9 LOCAL
990299573830306576	9910763561906561	18533100	m	 	490	1 	$a Studien ; $v 9 $5 FTaSU
990299573830306576	9910763561906561	18533100	m	 	500	  	$a Includes index. $5 FTaSU
990299609350306576	9910808275706561	7208615	s	 	590	  	$a Library has: For holdings ask Documents Dept. $5 FTaSU $9 LOCAL
990299666710306576	9910836265706561	20044220	m	 	590	  	$a Asian Religions Collection. $5 FTaSU $9 LOCAL
990299678900306576	9910808300306561	1767527	s	 	590	  	$a Fall 1981 bound with journal under its later title. $5 FTaSU $9 LOCAL
990299737800306576	9910783242506561	02657243	m	f	500	  	$a Illustrated t.-p. $5 FTaSU
990299737800306576	9910783242506561	02657243	m	f	500	  	$a Master microform held by: LCP. $5 FTaSU
990299737800306576	9910783242506561	02657243	m	f	533	  	$a Microopaque. $b Louisville, Ky. : $c Lost Cause Press, $d 1956. $e 4 cards ; 8 x 13 cm. $f (Nineteenth century American literature on microcards) $5 FTaSU
990299895630306576	9910791963406561	7289710	s	 	590	  	$a For v. 6, 1973 of microfilm edition see Film PR 618. $5 FTaSU $9 LOCAL
